## 1.1.1
## assembly	: /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/genomes/CCFEE_5985.Exophiala.xenobiotica.sorted.fasta
## coverage	 bam0 - /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/bam/CCFEE_5985.Exophiala.xenobiotica.remap.bam
## taxonomy	 tax0 - /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/taxonomy/CCFEE_5985.Exophiala.xenobiotica.diamond.tab.taxified.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	superkingdom.t.6%s	superkingdom.s.7%s	superkingdom.c.8	phylum.t.9%s	phylum.s.10%s	phylum.c.11	order.t.12%s	order.s.13%s	order.c.14	family.t.15%s	family.s.16%s	family.c.17	genus.t.18%s	genus.s.19%s	genus.c.20	species.t.21%s	species.s.22%s	species.c.23
scaffold_1	1725344	0.4996	1104	302.5792	Eukaryota	2510.7	0	Ascomycota	2510.7	0	Chaetothyriales	2510.7	0	Herpotrichiellaceae	2510.7	0	Exophiala	2510.7	0	Exophiala aquamarina	2510.7	0
scaffold_2	411237	0.4999	98	299.9971	Eukaryota	2006.1	0	Ascomycota	2006.1	0	Chaetothyriales	2006.1	0	Herpotrichiellaceae	2006.1	0	Exophiala	2006.1	0	Exophiala xenobiotica	2006.1	0
scaffold_3	408710	0.5032	0	299.7246	Eukaryota	1672.9	0	Ascomycota	1672.9	0	Chaetothyriales	1672.9	0	Herpotrichiellaceae	1672.9	0	Phialophora	1672.9	0	Phialophora americana	1672.9	0
scaffold_4	905233	0.5058	198	305.3256	Eukaryota	4800.0	0	Ascomycota	4800.0	0	Chaetothyriales	4800.0	0	Herpotrichiellaceae	4800.0	0	Exophiala	4800.0	0	Exophiala spinifera	4800.0	0
scaffold_5	486528	0.5082	0	307.7624	Eukaryota	2126.7	0	Ascomycota	2126.7	0	Chaetothyriales	2126.7	0	Herpotrichiellaceae	2126.7	0	Rhinocladiella	2126.7	0	Rhinocladiella mackenziei	2126.7	0
scaffold_6	576820	0.4895	200	299.374	Eukaryota	4803.4	0	Ascomycota	4803.4	0	Ascomycota-undef	4803.4	0	Pseudeurotiaceae	4803.4	0	Pseudogymnoascus	4803.4	0	Pseudogymnoascus sp. 23342-1-I1	4803.4	0
scaffold_7	477486	0.4914	10	301.8404	Eukaryota	1990.3	0	Ascomycota	1990.3	0	Chaetothyriales	1990.3	0	Herpotrichiellaceae	1990.3	0	Exophiala	1990.3	0	Exophiala xenobiotica	1990.3	0
scaffold_8	472419	0.5032	0	305.6537	Eukaryota	3493.4	0	Ascomycota	3493.4	0	Chaetothyriales	3493.4	0	Herpotrichiellaceae	3493.4	0	Exophiala	3493.4	0	Exophiala oligosperma	3493.4	0
scaffold_9	466326	0.4935	0	301.3373	Eukaryota	2003.0	0	Ascomycota	2003.0	0	Chaetothyriales	2003.0	0	Herpotrichiellaceae	2003.0	0	Rhinocladiella	2003.0	0	Rhinocladiella mackenziei	2003.0	0
scaffold_10	428593	0.5118	0	304.9974	Eukaryota	1947.2	0	Ascomycota	1947.2	0	Chaetothyriales	1947.2	0	Herpotrichiellaceae	1947.2	0	Capronia	1947.2	0	Capronia coronata	1947.2	0
scaffold_11	393630	0.4998	0	301.7234	Eukaryota	1751.8	0	Ascomycota	1751.8	0	Chaetothyriales	1751.8	0	Herpotrichiellaceae	1751.8	0	Exophiala	1751.8	0	Exophiala dermatitidis	1751.8	0
scaffold_12	381433	0.5012	0	303.8308	Eukaryota	2168.7	0	Ascomycota	2168.7	0	Chaetothyriales	2168.7	0	Herpotrichiellaceae	2168.7	0	Rhinocladiella	2168.7	0	Rhinocladiella mackenziei	2168.7	0
scaffold_13	362202	0.5169	100	307.6723	Eukaryota	1504.2	0	Ascomycota	1504.2	0	Chaetothyriales	1504.2	0	Herpotrichiellaceae	1504.2	0	Exophiala	1504.2	0	Exophiala oligosperma	1504.2	0
scaffold_14	353631	0.49	92	300.2387	Eukaryota	1795.8	0	Ascomycota	1795.8	0	Chaetothyriales	1795.8	0	Herpotrichiellaceae	1795.8	0	Fonsecaea	1795.8	0	Fonsecaea multimorphosa	1795.8	0
scaffold_15	311842	0.5123	0	309.0924	Eukaryota	4335.400000000001	0	Ascomycota	4335.400000000001	0	Chaetothyriales	4335.400000000001	0	Herpotrichiellaceae	4335.400000000001	0	Cladophialophora	4335.400000000001	0	Cladophialophora immunda	4335.400000000001	0
scaffold_16	307992	0.5045	0	307.2023	Eukaryota	1978.8	0	Ascomycota	1978.8	0	Chaetothyriales	1978.8	0	Herpotrichiellaceae	1978.8	0	Phialophora	1978.8	0	Phialophora attae	1978.8	0
scaffold_17	281021	0.4284	0	266.3161	Eukaryota	2528.0	0	Ascomycota	2528.0	0	Eurotiales	2528.0	0	Trichocomaceae	2528.0	0	Talaromyces	2528.0	0	Talaromyces amestolkiae	2528.0	0
scaffold_18	279368	0.5148	0	306.2333	Eukaryota	2164.4	0	Ascomycota	2164.4	0	Chaetothyriales	2164.4	0	Herpotrichiellaceae	2164.4	0	Fonsecaea	2164.4	0	Fonsecaea pedrosoi	2164.4	0
scaffold_19	271028	0.5195	0	310.3105	Eukaryota	5585.4	0	Ascomycota	5585.4	0	Chaetothyriales	5585.4	0	Herpotrichiellaceae	5585.4	0	Exophiala	5585.4	0	Exophiala sideris	5585.4	0
scaffold_20	267835	0.5178	0	313.26	Eukaryota	1520.4	0	Ascomycota	1520.4	0	Chaetothyriales	1520.4	0	Herpotrichiellaceae	1520.4	0	Cladophialophora	1520.4	0	Cladophialophora psammophila	1520.4	0
scaffold_21	265295	0.5113	98	308.149	Eukaryota	1554.3	0	Ascomycota	1554.3	0	Chaetothyriales	1554.3	0	Herpotrichiellaceae	1554.3	0	Rhinocladiella	1554.3	0	Rhinocladiella mackenziei	1554.3	0
scaffold_22	258580	0.5068	0	308.877	Eukaryota	1631.7	0	Ascomycota	1631.7	0	Chaetothyriales	1631.7	0	Herpotrichiellaceae	1631.7	0	Fonsecaea	1631.7	0	Fonsecaea multimorphosa	1631.7	0
scaffold_23	251160	0.4944	0	296.9092	Eukaryota	3007.6	0	Ascomycota	3007.6	0	Eurotiales	3007.6	0	Elaphomycetaceae	3007.6	0	Elaphomyces	3007.6	0	Elaphomyces granulatus	3007.6	0
scaffold_24	248071	0.5076	0	306.845	Eukaryota	3323.5	0	Ascomycota	3323.5	0	Chaetothyriales	3323.5	0	Herpotrichiellaceae	3323.5	0	Exophiala	3323.5	0	Exophiala xenobiotica	3323.5	0
scaffold_25	243970	0.4853	0	296.2548	Eukaryota	2010.7	0	Ascomycota	2010.7	0	Chaetothyriales	2010.7	0	Herpotrichiellaceae	2010.7	0	Exophiala	2010.7	0	Exophiala spinifera	2010.7	0
scaffold_26	238496	0.5082	0	305.6423	Eukaryota	2045.0	0	Ascomycota	2045.0	0	Chaetothyriales	2045.0	0	Herpotrichiellaceae	2045.0	0	Capronia	2045.0	0	Capronia coronata	2045.0	0
scaffold_27	237229	0.5128	10	304.8893	Eukaryota	1924.4	0	Ascomycota	1924.4	0	Capnodiales	1924.4	0	Mycosphaerellaceae	1924.4	0	Dothistroma	1924.4	0	Dothistroma septosporum	1924.4	0
scaffold_28	236370	0.5088	0	307.3376	Eukaryota	2502.6	0	Ascomycota	2502.6	0	Eurotiales	2502.6	0	Trichocomaceae	2502.6	0	Rasamsonia	2502.6	0	Rasamsonia emersonii	2502.6	0
scaffold_29	235434	0.5014	0	306.3109	Eukaryota	1742.6	0	Ascomycota	1742.6	0	Chaetothyriales	1742.6	0	Herpotrichiellaceae	1742.6	0	Exophiala	1742.6	0	Exophiala dermatitidis	1742.6	0
scaffold_30	228453	0.5032	0	306.1792	Eukaryota	1999.9	0	Ascomycota	1999.9	0	Eurotiales	1999.9	0	Aspergillaceae	1999.9	0	Aspergillus	1999.9	0	Aspergillus brasiliensis	1999.9	0
scaffold_31	227322	0.5042	0	301.8316	Eukaryota	1395.9	0	Ascomycota	1395.9	0	Chaetothyriales	1395.9	0	Herpotrichiellaceae	1395.9	0	Fonsecaea	1395.9	0	Fonsecaea erecta	1395.9	0
scaffold_32	224852	0.5052	0	313.4778	Eukaryota	2300.4	0	Ascomycota	2300.4	0	Chaetothyriales	2300.4	0	Herpotrichiellaceae	2300.4	0	Exophiala	2300.4	0	Exophiala sideris	2300.4	0
scaffold_33	216581	0.5042	0	301.9118	Eukaryota	1323.1	0	Ascomycota	1323.1	0	Chaetothyriales	1323.1	0	Herpotrichiellaceae	1323.1	0	Capronia	1323.1	0	Capronia epimyces	1323.1	0
scaffold_34	211583	0.5024	0	298.0889	Eukaryota	1308.9	0	Ascomycota	1308.9	0	Ascomycota-undef	1308.9	0	Ascomycota-undef	1308.9	0	Coniosporium	1308.9	0	Coniosporium apollinis	1308.9	0
scaffold_35	209100	0.5116	0	304.9512	Eukaryota	1276.5	0	Ascomycota	1276.5	0	Chaetothyriales	1276.5	0	Herpotrichiellaceae	1276.5	0	Phialophora	1276.5	0	Phialophora americana	1276.5	0
scaffold_36	206518	0.5076	0	303.7095	Eukaryota	3605.8	0	Ascomycota	3605.8	0	Chaetothyriales	3605.8	0	Herpotrichiellaceae	3605.8	0	Exophiala	3605.8	0	Exophiala spinifera	3605.8	0
scaffold_37	201825	0.4957	0	303.9005	Eukaryota	1744.6	0	Ascomycota	1744.6	0	Chaetothyriales	1744.6	0	Cyphellophoraceae	1744.6	0	Cyphellophora	1744.6	0	Cyphellophora europaea	1744.6	0
scaffold_38	197968	0.4917	0	296.7531	Eukaryota	1799.3	0	Ascomycota	1799.3	0	Chaetothyriales	1799.3	0	Cyphellophoraceae	1799.3	0	Cyphellophora	1799.3	0	Cyphellophora europaea	1799.3	0
scaffold_39	197253	0.5077	98	309.8983	Eukaryota	1488.4	0	Ascomycota	1488.4	0	Chaetothyriales	1488.4	0	Herpotrichiellaceae	1488.4	0	Cladophialophora	1488.4	0	Cladophialophora psammophila	1488.4	0
