## 1.1.1
## assembly	: /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/genomes/CCFEE_5816.Exophiala.xenobiotica.sorted.fasta
## coverage	 bam0 - /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/bam/CCFEE_5816.Exophiala.xenobiotica.remap.bam
## taxonomy	 tax0 - /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/taxonomy/CCFEE_5816.Exophiala.xenobiotica.diamond.tab.taxified.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	superkingdom.t.6%s	superkingdom.s.7%s	superkingdom.c.8	phylum.t.9%s	phylum.s.10%s	phylum.c.11	order.t.12%s	order.s.13%s	order.c.14	family.t.15%s	family.s.16%s	family.c.17	genus.t.18%s	genus.s.19%s	genus.c.20	species.t.21%s	species.s.22%s	species.c.23
scaffold_1	5797039	0.5188	16520	411.2483	Eukaryota	8256.7	0	Ascomycota	8256.7	0	Chaetothyriales	8256.7	0	Herpotrichiellaceae	8256.7	0	Exophiala	8256.7	0	Exophiala xenobiotica	8256.7	0
scaffold_2	19379	0.502	100	1511.2049	Eukaryota	869.4	0	Ascomycota	869.4	0	Chaetothyriales	869.4	0	Herpotrichiellaceae	869.4	0	Exophiala	869.4	0	Exophiala oligosperma	869.4	0
scaffold_3	17566	0.2501	0	11567.8385	Eukaryota	1126.3	0	Ascomycota	1126.3	0	Chaetothyriales	1126.3	0	Herpotrichiellaceae	1126.3	0	Exophiala	1126.3	0	Exophiala dermatitidis	1126.3	0
scaffold_4	4688942	0.5186	21370	411.265	Eukaryota	5871.6	0	Ascomycota	5871.6	0	Chaetothyriales	5871.6	0	Herpotrichiellaceae	5871.6	0	Exophiala	5871.6	0	Exophiala xenobiotica	5871.6	0
scaffold_5	5020949	0.5198	11598	412.2328	Eukaryota	8337.6	0	Ascomycota	8337.6	0	Chaetothyriales	8337.6	0	Herpotrichiellaceae	8337.6	0	Exophiala	8337.6	0	Exophiala xenobiotica	8337.6	0
scaffold_6	3831182	0.5171	10557	413.5561	Eukaryota	7284.1	0	Ascomycota	7284.1	0	Chaetothyriales	7284.1	0	Herpotrichiellaceae	7284.1	0	Exophiala	7284.1	0	Exophiala xenobiotica	7284.1	0
scaffold_7	3965624	0.5202	10627	423.8845	Eukaryota	4740.599999999999	0	Ascomycota	4740.599999999999	0	Chaetothyriales	4740.599999999999	0	Herpotrichiellaceae	4740.599999999999	0	Exophiala	4740.599999999999	0	Exophiala xenobiotica	4740.599999999999	0
scaffold_8	3646140	0.5177	6060	406.7381	Eukaryota	4810.0	0	Ascomycota	4810.0	0	Chaetothyriales	4810.0	0	Herpotrichiellaceae	4810.0	0	Exophiala	4810.0	0	Exophiala xenobiotica	4810.0	0
scaffold_9	3620334	0.5179	10930	435.4789	Eukaryota	7915.1	0	Ascomycota	7915.1	0	Chaetothyriales	7915.1	0	Herpotrichiellaceae	7915.1	0	Exophiala	7915.1	0	Exophiala xenobiotica	7915.1	0
scaffold_10	98866	0.5076	100	65.2597	Eukaryota	945.7	0	Ascomycota	945.7	0	Ascomycota-undef	945.7	0	Pseudeurotiaceae	945.7	0	Pseudogymnoascus	945.7	0	Pseudogymnoascus sp. WSF 3629	945.7	0
scaffold_11	78766	0.4976	0	397.807	Eukaryota	1095.8999999999999	0	Ascomycota	1095.8999999999999	0	Chaetothyriales	1095.8999999999999	0	Herpotrichiellaceae	1095.8999999999999	0	Exophiala	1095.8999999999999	0	Exophiala oligosperma	1095.8999999999999	0
scaffold_12	66875	0.5126	0	346.6776	Eukaryota	593.6	0	Ascomycota	593.6	0	Chaetothyriales	593.6	0	Herpotrichiellaceae	593.6	0	Cladophialophora	593.6	0	Cladophialophora psammophila	593.6	0
scaffold_13	63689	0.5242	97	309.8903	Eukaryota	1793.4	0	Ascomycota	1793.4	0	Ascomycota-undef	1793.4	0	Pseudeurotiaceae	1793.4	0	Pseudogymnoascus	1793.4	0	Pseudogymnoascus sp. 23342-1-I1	1793.4	0
scaffold_14	60167	0.5104	0	95.6847	Eukaryota	909.4	0	Ascomycota	909.4	0	Chaetothyriales	909.4	0	Herpotrichiellaceae	909.4	0	Rhinocladiella	909.4	0	Rhinocladiella mackenziei	909.4	0
scaffold_15	55166	0.4989	94	386.3256	Eukaryota	1378.2	0	Ascomycota	1378.2	0	Chaetothyriales	1378.2	0	Herpotrichiellaceae	1378.2	0	Exophiala	1378.2	0	Exophiala oligosperma	1378.2	0
scaffold_16	47932	0.5012	0	381.1726	Eukaryota	523.5	0	Ascomycota	523.5	0	Chaetothyriales	523.5	0	Herpotrichiellaceae	523.5	0	Fonsecaea	523.5	0	Fonsecaea erecta	523.5	0
scaffold_17	42578	0.5094	0	295.7795	Eukaryota	1002.7	0	Ascomycota	1002.7	0	Chaetothyriales	1002.7	0	Herpotrichiellaceae	1002.7	0	Fonsecaea	1002.7	0	Fonsecaea multimorphosa	1002.7	0
scaffold_18	40493	0.5063	0	359.8527	Eukaryota	531.9	0	Ascomycota	531.9	0	Ascomycota-undef	531.9	0	Ascomycota-undef	531.9	0	Scytalidium	531.9	0	Scytalidium lignicola	531.9	0
scaffold_19	34147	0.5038	0	320.0685	Eukaryota	764.6	0	Ascomycota	764.6	0	Chaetothyriales	764.6	0	Herpotrichiellaceae	764.6	0	Exophiala	764.6	0	Exophiala oligosperma	764.6	0
scaffold_20	33928	0.516	0	326.7775	Eukaryota	660.6	0	Ascomycota	660.6	0	Ascomycota-undef	660.6	0	Pseudeurotiaceae	660.6	0	Pseudogymnoascus	660.6	0	Pseudogymnoascus sp. VKM F-4515 (FW-2607)	660.6	0
scaffold_21	33831	0.4723	0	105.645	Eukaryota	1624.8	0	Ascomycota	1624.8	0	Chaetothyriales	1624.8	0	Herpotrichiellaceae	1624.8	0	Exophiala	1624.8	0	Exophiala oligosperma	1624.8	0
scaffold_22	33754	0.503	0	404.5527	Eukaryota	1169.0	0	Ascomycota	1169.0	0	Eurotiales	1169.0	0	Aspergillaceae	1169.0	0	Aspergillus	1169.0	0	Aspergillus calidoustus	1169.0	0
