## 1.1.1
## assembly	: /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/genomes/CCFEE_5801.Exophiala.xenobiotica.sorted.fasta
## coverage	 bam0 - /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/bam/CCFEE_5801.Exophiala.xenobiotica.remap.bam
## taxonomy	 tax0 - /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/taxonomy/CCFEE_5801.Exophiala.xenobiotica.diamond.tab.taxified.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	superkingdom.t.6%s	superkingdom.s.7%s	superkingdom.c.8	phylum.t.9%s	phylum.s.10%s	phylum.c.11	order.t.12%s	order.s.13%s	order.c.14	family.t.15%s	family.s.16%s	family.c.17	genus.t.18%s	genus.s.19%s	genus.c.20	species.t.21%s	species.s.22%s	species.c.23
scaffold_1	5695778	0.5195	3430	108.8981	Eukaryota	8254.4	0	Ascomycota	8254.4	0	Chaetothyriales	8254.4	0	Herpotrichiellaceae	8254.4	0	Exophiala	8254.4	0	Exophiala xenobiotica	8254.4	0
scaffold_2	4951	0.4929	110	748.0656	Eukaryota	339.0	0	Ciliophora	339.0	0	Sporadotrichida	339.0	0	Oxytrichidae	339.0	0	Stylonychia	339.0	0	Stylonychia lemnae	339.0	0
scaffold_3	6624	0.2575	0	4378.0149	Eukaryota	714.1	0	Ascomycota	714.1	0	Chaetothyriales	714.1	0	Herpotrichiellaceae	714.1	0	Exophiala	714.1	0	Exophiala dermatitidis	714.1	0
scaffold_4	4467551	0.5177	3207	110.8395	Eukaryota	5255.3	0	Ascomycota	5255.3	0	Chaetothyriales	5255.3	0	Herpotrichiellaceae	5255.3	0	Exophiala	5255.3	0	Exophiala xenobiotica	5255.3	0
scaffold_5	5439235	0.5186	3432	108.962	Eukaryota	8331.9	0	Ascomycota	8331.9	0	Chaetothyriales	8331.9	0	Herpotrichiellaceae	8331.9	0	Exophiala	8331.9	0	Exophiala xenobiotica	8331.9	0
scaffold_6	4014251	0.5174	2426	108.109	Eukaryota	7284.1	0	Ascomycota	7284.1	0	Chaetothyriales	7284.1	0	Herpotrichiellaceae	7284.1	0	Exophiala	7284.1	0	Exophiala xenobiotica	7284.1	0
scaffold_7	3792196	0.5198	1324	107.3274	Eukaryota	4741.7	0	Ascomycota	4741.7	0	Chaetothyriales	4741.7	0	Herpotrichiellaceae	4741.7	0	Exophiala	4741.7	0	Exophiala xenobiotica	4741.7	0
scaffold_8	3649622	0.5176	2147	108.0839	Eukaryota	4807.7	0	Ascomycota	4807.7	0	Chaetothyriales	4807.7	0	Herpotrichiellaceae	4807.7	0	Exophiala	4807.7	0	Exophiala xenobiotica	4807.7	0
scaffold_9	3666373	0.5187	836	109.0136	Eukaryota	7935.5	0	Ascomycota	7935.5	0	Chaetothyriales	7935.5	0	Herpotrichiellaceae	7935.5	0	Exophiala	7935.5	0	Exophiala xenobiotica	7935.5	0
scaffold_10	65172	0.513	0	116.9245	Eukaryota	593.6	0	Ascomycota	593.6	0	Chaetothyriales	593.6	0	Herpotrichiellaceae	593.6	0	Cladophialophora	593.6	0	Cladophialophora psammophila	593.6	0
scaffold_11	63689	0.5242	98	110.8126	Eukaryota	1793.4	0	Ascomycota	1793.4	0	Ascomycota-undef	1793.4	0	Pseudeurotiaceae	1793.4	0	Pseudogymnoascus	1793.4	0	Pseudogymnoascus sp. 23342-1-I1	1793.4	0
scaffold_12	43289	0.4865	0	138.3559	Eukaryota	714.5	0	Ascomycota	714.5	0	Botryosphaeriales	714.5	0	Botryosphaeriaceae	714.5	0	Macrophomina	714.5	0	Macrophomina phaseolina	714.5	0
scaffold_13	42663	0.5091	0	114.966	Eukaryota	1002.7	0	Ascomycota	1002.7	0	Chaetothyriales	1002.7	0	Herpotrichiellaceae	1002.7	0	Fonsecaea	1002.7	0	Fonsecaea multimorphosa	1002.7	0
scaffold_14	40095	0.5031	0	112.0359	Eukaryota	764.6	0	Ascomycota	764.6	0	Chaetothyriales	764.6	0	Herpotrichiellaceae	764.6	0	Exophiala	764.6	0	Exophiala oligosperma	764.6	0
scaffold_15	34662	0.5109	0	120.7825	Eukaryota	616.7	0	Ascomycota	616.7	0	Pezizales	616.7	0	Tuberaceae	616.7	0	Choiromyces	616.7	0	Choiromyces venosus	616.7	0
scaffold_16	32570	0.4999	0	124.152	Eukaryota	1177.2	0	Ascomycota	1177.2	0	Chaetothyriales	1177.2	0	Herpotrichiellaceae	1177.2	0	Exophiala	1177.2	0	Exophiala oligosperma	1177.2	0
scaffold_17	32354	0.5056	97	193.8669	Eukaryota	1526.1	0	Ascomycota	1526.1	0	Chaetothyriales	1526.1	0	Herpotrichiellaceae	1526.1	0	Exophiala	1526.1	0	Exophiala mesophila	1526.1	0
scaffold_18	31117	0.5022	0	115.4131	Eukaryota	1223.0	0	Ascomycota	1223.0	0	Chaetothyriales	1223.0	0	Herpotrichiellaceae	1223.0	0	Exophiala	1223.0	0	Exophiala sideris	1223.0	0
scaffold_19	29660	0.5119	0	140.2081	Eukaryota	427.9	0	Ascomycota	427.9	0	Chaetothyriales	427.9	0	Cyphellophoraceae	427.9	0	Cyphellophora	427.9	0	Cyphellophora europaea	427.9	0
