## 1.1.1
## assembly	: /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/genomes/CCFEE_5649.Exophiala.xenobiotica.sorted.fasta
## coverage	 bam0 - /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/bam/CCFEE_5649.Exophiala.xenobiotica.remap.bam
## taxonomy	 tax0 - /bigdata/stajichlab/tkurb001/2020/Illumina_Black_Yeasts/Xenobiotica/blobplot/taxonomy/CCFEE_5649.Exophiala.xenobiotica.diamond.tab.taxified.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	superkingdom.t.6%s	superkingdom.s.7%s	superkingdom.c.8	phylum.t.9%s	phylum.s.10%s	phylum.c.11	order.t.12%s	order.s.13%s	order.c.14	family.t.15%s	family.s.16%s	family.c.17	genus.t.18%s	genus.s.19%s	genus.c.20	species.t.21%s	species.s.22%s	species.c.23
scaffold_1	6057740	0.5186	3217	110.1526	Eukaryota	8256.7	0	Ascomycota	8256.7	0	Chaetothyriales	8256.7	0	Herpotrichiellaceae	8256.7	0	Exophiala	8256.7	0	Exophiala xenobiotica	8256.7	0
scaffold_2	1167	0.4936	0	727.3188	Eukaryota	252.3	0	Ciliophora	252.3	0	Sporadotrichida	252.3	0	Oxytrichidae	252.3	0	Stylonychia	252.3	0	Stylonychia lemnae	252.3	0
scaffold_3	5463	0.2698	0	994.8621	Eukaryota	714.1	0	Ascomycota	714.1	0	Chaetothyriales	714.1	0	Herpotrichiellaceae	714.1	0	Exophiala	714.1	0	Exophiala dermatitidis	714.1	0
scaffold_4	4598754	0.5183	1997	108.9057	Eukaryota	5863.1	0	Ascomycota	5863.1	0	Chaetothyriales	5863.1	0	Herpotrichiellaceae	5863.1	0	Exophiala	5863.1	0	Exophiala xenobiotica	5863.1	0
scaffold_5	4871180	0.5183	1940	109.0891	Eukaryota	8331.5	0	Ascomycota	8331.5	0	Chaetothyriales	8331.5	0	Herpotrichiellaceae	8331.5	0	Exophiala	8331.5	0	Exophiala xenobiotica	8331.5	0
scaffold_6	4041947	0.5168	2306	108.9122	Eukaryota	7286.4	0	Ascomycota	7286.4	0	Chaetothyriales	7286.4	0	Herpotrichiellaceae	7286.4	0	Exophiala	7286.4	0	Exophiala xenobiotica	7286.4	0
scaffold_7	3843953	0.5193	1507	108.5012	Eukaryota	4729.8	0	Ascomycota	4729.8	0	Chaetothyriales	4729.8	0	Herpotrichiellaceae	4729.8	0	Exophiala	4729.8	0	Exophiala xenobiotica	4729.8	0
scaffold_8	3474309	0.5175	2589	113.1748	Eukaryota	4804.6	0	Ascomycota	4804.6	0	Chaetothyriales	4804.6	0	Herpotrichiellaceae	4804.6	0	Exophiala	4804.6	0	Exophiala xenobiotica	4804.6	0
scaffold_9	3583756	0.5204	910	108.5486	Eukaryota	7907.7	0	Ascomycota	7907.7	0	Chaetothyriales	7907.7	0	Herpotrichiellaceae	7907.7	0	Exophiala	7907.7	0	Exophiala xenobiotica	7907.7	0
scaffold_10	77718	0.5099	0	114.8074	Eukaryota	960.3	0	Ascomycota	960.3	0	Chaetothyriales	960.3	0	Herpotrichiellaceae	960.3	0	Exophiala	960.3	0	Exophiala oligosperma	960.3	0
